id,user_id,document_id,action_date,action_id
84676,2,43,2023-07-30 04:53:34,3
84677,4,30,2023-12-16 08:50:12,2
84678,7,27,2023-04-22 10:36:39,3
84679,5,32,2024-10-13 05:33:26,1
84680,2,47,2023-05-13 17:22:29,2
84681,9,45,2023-02-05 07:42:30,2
84682,7,40,2024-08-29 05:57:32,3
84683,8,4,2024-03-19 07:49:07,1
84684,10,7,2024-06-03 11:29:15,3
84685,7,34,2023-03-29 20:10:33,3
84686,4,19,2024-07-30 08:52:56,1
84687,2,43,2023-10-16 06:29:56,1
84688,1,33,2023-09-15 17:17:25,2
84689,2,39,2023-05-31 06:25:02,2
84690,6,46,2024-08-25 08:35:49,3
84691,1,41,2024-11-10 08:49:04,3
84692,2,12,2023-09-13 15:07:43,3
84693,10,29,2024-11-06 09:45:52,2
84694,5,3,2024-11-19 15:03:46,1
84695,3,50,2023-05-10 02:47:06,1
84696,7,12,2023-03-06 06:33:46,3
84697,1,7,2023-03-17 20:43:38,3
84698,9,48,2023-02-13 06:29:21,2
84699,7,2,2024-06-02 23:20:23,3
84700,10,11,2024-09-26 05:52:51,2
84701,4,49,2024-04-22 04:24:04,3
84702,3,3,2024-05-15 06:37:45,3
84703,10,29,2023-05-29 16:20:24,1
84704,7,44,2024-02-19 05:37:30,1
84705,8,33,2023-11-22 00:16:21,1
84706,8,48,2024-01-03 09:04:19,2
84707,3,11,2024-01-22 18:51:47,2
84708,5,33,2024-07-28 21:45:11,3
84709,3,26,2024-07-26 02:34:45,1
84710,10,34,2024-03-27 23:07:07,2
84711,1,38,2023-05-31 14:08:35,3
84712,2,15,2023-02-22 11:27:59,3
84713,7,26,2024-11-26 02:16:34,2
84714,9,44,2024-07-24 13:03:29,2
84715,9,49,2024-09-14 09:22:29,3
84716,8,49,2024-09-15 20:59:19,2
84717,4,33,2024-07-16 08:08:10,3
84718,7,21,2023-12-13 00:01:58,1
84719,8,50,2024-07-02 12:53:46,2
84720,4,22,2024-02-03 15:30:33,3
84721,10,21,2023-08-22 03:49:06,3
84722,2,7,2023-10-28 03:12:40,3
84723,7,47,2024-07-16 16:40:52,3
84724,6,3,2024-09-10 02:09:26,3
84725,3,33,2023-12-12 20:53:23,1
84726,10,49,2023-04-26 20:24:29,1
84727,8,2,2024-09-02 12:57:32,1
84728,7,24,2024-11-22 19:51:06,1
84729,5,22,2023-12-12 21:58:22,1
84730,9,39,2023-06-06 18:04:16,1
84731,1,46,2023-11-14 23:41:45,2
84732,6,9,2023-03-15 09:32:20,3
84733,2,20,2024-12-13 16:59:27,2
84734,7,3,2023-01-04 00:19:04,1
84735,9,46,2023-10-01 08:10:59,2
84736,5,31,2024-03-07 13:57:56,3
84737,10,5,2024-12-20 11:35:37,3
84738,4,39,2024-11-18 18:45:05,3
84739,2,36,2023-10-25 20:25:33,1
84740,9,41,2024-07-01 12:11:49,1
84741,2,24,2024-07-07 15:50:38,1
84742,1,10,2024-11-20 02:23:07,3
84743,5,34,2023-02-18 19:10:25,1
84744,5,49,2024-01-24 07:32:36,3
84745,4,17,2023-09-10 00:34:07,2
84746,2,42,2023-12-06 20:47:31,3
84747,3,23,2023-03-16 20:27:31,2
84748,2,39,2024-04-07 20:15:09,2
84749,3,36,2024-04-01 11:40:56,1
84750,8,18,2024-05-25 18:58:52,2
84751,2,38,2023-10-03 19:19:52,3
84752,8,48,2023-11-19 04:28:48,2
84753,2,40,2023-11-02 11:23:16,3
84754,2,38,2024-08-09 04:20:51,3
84755,1,48,2023-09-06 00:09:35,2
84756,10,8,2024-12-02 03:57:02,2
84757,8,17,2024-03-02 17:22:10,3
84758,7,29,2023-11-04 23:30:52,1
84759,8,37,2023-10-05 00:46:44,3
84760,4,1,2024-01-15 16:47:29,3
84761,10,13,2024-11-02 21:38:52,3
84762,10,12,2024-10-25 05:34:12,1
84763,7,26,2024-12-24 15:44:43,1
84764,2,35,2023-08-06 11:27:44,3
84765,3,5,2024-05-07 09:43:27,3
84766,7,44,2023-01-10 08:00:46,1
84767,6,28,2023-09-05 13:04:53,3
84768,8,19,2024-09-11 23:20:14,2
84769,3,11,2024-06-16 07:09:22,2
84770,6,48,2023-04-27 14:23:27,3
84771,9,45,2024-08-17 10:01:19,3
84772,10,13,2023-08-23 15:56:32,2
84773,10,38,2023-05-07 23:04:25,2
84774,3,42,2023-05-26 11:28:12,3
84775,8,14,2023-11-05 03:12:30,1
84776,2,42,2023-02-07 21:14:13,2
84777,3,14,2023-09-04 04:19:28,1
84778,6,48,2023-12-07 23:32:50,1
84779,3,2,2024-06-14 01:12:49,3
84780,1,31,2023-04-13 20:12:33,2
84781,2,49,2023-08-25 02:43:04,1
84782,5,10,2024-11-27 01:33:24,1
84783,4,37,2024-12-16 13:10:44,2
84784,9,31,2023-08-28 20:36:13,2
84785,7,24,2024-02-21 13:43:42,2
84786,7,47,2023-11-27 05:07:24,2
84787,6,13,2024-02-27 17:16:11,1
84788,4,40,2023-10-19 20:49:16,1
84789,5,17,2024-06-24 11:21:21,1
84790,2,1,2023-03-08 05:42:32,2
84791,2,47,2024-10-10 06:51:50,3
84792,2,36,2024-02-11 01:29:17,2
84793,10,21,2024-11-25 16:51:13,3
84794,7,15,2024-01-10 22:07:00,1
84795,6,29,2023-05-14 07:59:35,2
84796,2,28,2024-04-03 08:22:28,3
84797,3,39,2023-01-24 07:57:28,2
84798,5,6,2023-05-25 19:35:22,3
84799,5,3,2023-06-08 11:50:18,1
84800,5,34,2024-12-08 00:39:00,3
84801,10,44,2024-08-03 21:01:45,3
84802,10,26,2023-03-28 12:05:17,1
84803,6,12,2023-01-27 10:41:26,2
84804,7,34,2024-01-01 20:53:00,2
84805,3,39,2023-06-19 07:55:55,1
84806,1,29,2024-09-24 09:30:36,3
84807,6,49,2024-10-29 12:40:10,1
84808,2,46,2023-08-03 11:06:45,1
84809,3,4,2024-10-31 23:32:31,2
84810,1,30,2023-08-15 14:41:27,2
84811,5,35,2024-08-31 18:27:54,3
84812,1,39,2023-03-27 14:17:49,2
84813,7,33,2023-08-12 07:19:24,3
84814,8,11,2024-04-10 15:11:33,3
84815,5,49,2023-04-09 10:28:13,3
84816,7,38,2023-08-23 13:23:42,1
84817,6,7,2024-03-04 21:05:48,2
84818,5,4,2023-04-17 05:50:36,3
84819,4,26,2024-04-30 14:06:56,2
84820,9,11,2024-01-07 03:36:57,1
84821,9,9,2024-02-10 10:32:35,3
84822,7,13,2024-12-12 11:59:18,3
84823,4,8,2024-07-09 21:28:47,1
84824,6,13,2024-05-31 16:22:31,1
84825,10,35,2023-10-31 07:50:38,1
84826,7,20,2023-11-06 13:12:11,2
84827,5,36,2024-05-23 09:17:15,3
84828,7,44,2023-06-20 09:11:39,1
84829,3,45,2023-07-12 04:20:35,1
84830,1,14,2023-12-27 04:33:47,1
84831,8,40,2023-09-10 17:57:28,1
84832,6,31,2023-10-10 15:03:23,3
84833,6,25,2023-01-23 03:39:17,2
84834,2,44,2024-04-01 09:09:49,3
84835,4,31,2023-06-06 07:54:28,1
84836,7,35,2023-08-04 01:48:32,1
84837,3,5,2023-01-31 21:01:34,1
84838,5,45,2024-03-11 13:06:23,3
84839,5,42,2023-07-03 21:42:12,3
84840,6,48,2023-11-10 17:07:12,3
84841,1,5,2023-12-12 11:16:46,3
84842,6,30,2023-09-19 22:47:40,1
84843,7,37,2023-02-26 04:23:38,1
84844,1,28,2024-02-15 15:54:11,1
84845,2,29,2023-06-24 02:55:52,3
84846,5,46,2024-03-22 12:29:27,1
84847,6,41,2023-06-23 12:56:24,2
84848,4,38,2024-04-10 00:38:08,1
84849,4,49,2023-06-06 12:37:08,3
84850,6,2,2023-03-07 01:28:51,2
84851,10,32,2023-07-05 17:43:58,3
84852,1,40,2023-07-31 11:07:20,2
84853,4,4,2023-12-18 06:20:41,1
84854,2,12,2023-09-21 20:43:47,2
84855,9,5,2024-09-19 02:01:45,3
84856,2,45,2024-08-21 07:28:34,3
84857,4,18,2023-04-27 12:15:52,1
84858,4,1,2024-12-05 22:44:57,2
84859,10,23,2024-12-06 01:37:06,3
84860,4,12,2024-06-28 16:26:10,2
84861,4,15,2024-07-30 03:55:18,2
84862,5,10,2023-11-29 18:44:53,2
84863,6,2,2024-10-07 23:33:35,3
84864,1,7,2024-12-24 06:47:45,2
84865,7,8,2024-02-19 09:15:05,1
84866,2,9,2023-04-25 23:39:53,2
84867,5,30,2023-11-23 13:27:42,1
84868,1,40,2024-01-27 12:53:13,2
84869,4,26,2024-03-28 10:44:41,2
84870,10,3,2024-03-07 05:51:27,1
84871,7,24,2023-05-05 21:13:49,3
84872,7,7,2023-06-10 20:45:59,1
84873,6,44,2023-05-29 18:45:23,1
84874,10,46,2023-03-12 09:39:14,1
84875,5,32,2023-03-16 00:42:59,3
84876,9,16,2024-04-16 07:36:36,3
84877,2,30,2023-11-06 00:57:22,3
84878,1,42,2023-06-15 00:05:53,2
84879,2,13,2024-08-16 18:22:04,2
84880,4,49,2024-10-09 13:33:38,2
84881,10,42,2023-12-01 09:00:37,2
84882,2,35,2024-08-23 02:08:52,1
84883,2,20,2023-07-02 02:16:08,2
84884,4,6,2024-12-09 19:59:32,3
84885,8,27,2023-01-01 09:41:38,3
84886,5,33,2024-09-15 02:47:06,3
84887,9,3,2024-10-01 02:19:03,2
84888,4,15,2023-11-13 11:13:46,3
84889,10,31,2023-03-09 03:01:46,2
84890,7,17,2024-07-13 18:02:59,3
84891,1,4,2024-09-22 19:00:32,2
84892,7,34,2024-05-29 06:16:17,1
84893,10,35,2023-08-26 22:55:38,3
84894,10,42,2024-10-07 14:56:51,2
84895,9,44,2023-04-09 14:15:20,1
84896,6,40,2024-11-16 00:32:04,1
84897,9,7,2024-01-26 12:46:45,2
84898,9,24,2024-10-24 04:54:38,3
84899,10,40,2023-06-17 13:38:38,2
84900,3,47,2024-06-25 19:33:14,1
84901,5,22,2024-01-27 23:13:55,1
84902,8,24,2024-07-31 01:06:52,1
84903,3,46,2024-01-25 02:43:08,2
84904,4,23,2024-02-08 17:46:15,1
84905,10,18,2023-12-28 21:14:49,1
84906,9,25,2023-01-21 14:38:05,3
84907,1,8,2023-01-09 12:42:06,1
84908,7,26,2024-02-19 10:36:58,3
84909,9,22,2024-10-27 20:02:26,3
84910,1,38,2023-03-04 18:26:22,1
84911,9,32,2023-09-21 17:10:07,3
84912,4,47,2023-01-07 00:01:57,3
84913,3,45,2024-05-21 12:35:31,2
84914,10,12,2023-09-21 05:42:57,3
84915,6,32,2024-06-19 09:31:13,2
84916,5,46,2023-08-10 06:58:12,3
84917,1,33,2023-05-06 07:14:08,1
84918,6,41,2023-09-10 13:14:36,3
84919,9,7,2023-10-16 19:50:11,2
84920,4,13,2023-07-11 01:59:56,3
84921,1,43,2024-07-13 16:24:28,1
84922,9,17,2023-09-16 03:37:27,1
84923,1,2,2023-05-24 10:14:29,2
84924,1,43,2024-07-20 00:19:05,2
84925,7,32,2024-07-25 23:31:16,3
84926,4,7,2024-04-19 07:55:09,2
84927,1,5,2024-07-15 01:13:44,2
84928,3,23,2024-01-05 19:24:55,2
84929,8,13,2023-05-27 06:43:19,3
84930,4,13,2023-04-04 08:24:24,1
84931,7,25,2024-10-06 04:00:25,3
84932,3,11,2023-08-22 19:55:43,2
84933,4,49,2024-03-04 17:32:24,3
84934,5,27,2024-08-15 00:05:32,2
84935,7,45,2024-05-10 20:52:18,2
84936,4,8,2023-04-06 04:06:56,3
84937,9,1,2024-03-20 21:43:03,1
84938,5,7,2023-06-12 03:07:07,2
84939,4,34,2023-04-08 07:29:19,3
84940,4,25,2024-10-29 02:43:05,1
84941,9,15,2023-04-25 05:59:17,3
84942,9,23,2024-07-13 12:58:15,2
84943,5,41,2024-11-08 20:59:13,3
84944,9,24,2024-05-27 03:00:39,2
84945,5,50,2024-12-14 17:40:38,1
84946,3,6,2023-01-10 10:34:46,2
84947,4,17,2024-02-24 02:14:34,1
84948,1,10,2023-11-30 02:55:37,1
84949,6,7,2024-04-09 01:57:13,2
84950,2,42,2023-08-16 19:37:24,1
84951,5,12,2023-09-27 12:16:26,1
84952,8,22,2024-08-07 16:53:02,3
84953,2,24,2023-04-18 22:37:21,2
84954,8,25,2024-08-13 13:20:03,3
84955,4,38,2023-02-01 12:02:44,2
84956,8,48,2023-09-14 13:52:04,3
84957,5,37,2024-06-03 15:57:10,1
84958,4,45,2024-10-12 18:10:22,1
84959,8,38,2024-07-16 18:23:01,3
84960,7,22,2023-05-18 06:56:54,2
84961,6,4,2023-04-19 16:42:50,2
84962,7,34,2023-02-24 05:28:28,3
84963,1,37,2023-11-05 14:29:41,3
84964,6,30,2024-01-25 23:20:30,3
84965,1,4,2023-03-02 16:58:46,2
84966,7,41,2024-11-25 16:51:29,1
84967,5,5,2024-06-23 01:17:55,3
84968,4,6,2023-12-20 06:15:21,2
84969,6,9,2023-08-12 20:20:47,3
84970,3,29,2024-12-27 07:41:36,3
84971,8,13,2023-11-01 00:02:24,3
84972,3,18,2023-12-30 22:47:54,2
84973,8,8,2023-04-08 00:19:21,2
84974,8,23,2023-02-18 00:29:15,1
84975,5,2,2023-12-20 15:47:16,2
84976,5,18,2023-12-20 17:21:40,3
84977,1,23,2023-01-12 20:19:33,1
84978,6,28,2023-09-21 04:55:56,3
84979,3,35,2023-03-13 16:18:53,1
84980,10,44,2023-02-28 18:11:54,3
84981,3,17,2024-03-01 20:24:39,3
84982,1,47,2024-01-04 01:43:31,3
84983,6,19,2023-09-16 04:00:06,2
84984,7,14,2023-07-27 18:46:07,1
84985,3,20,2024-10-04 17:08:08,3
84986,2,29,2023-09-18 06:09:31,1
84987,7,50,2023-09-05 22:16:52,1
84988,3,43,2023-04-03 17:34:20,2
84989,2,15,2024-02-04 13:53:12,3
84990,7,27,2024-04-05 22:49:23,3
84991,4,29,2024-09-09 20:42:51,2
84992,6,9,2023-01-29 19:44:44,3
84993,9,26,2024-07-04 05:29:48,2
84994,2,9,2023-08-20 13:13:09,3
84995,8,49,2024-11-01 02:03:24,1
84996,5,16,2024-08-17 06:34:55,2
84997,9,37,2023-03-21 09:56:41,3
84998,6,9,2023-05-31 19:44:15,2
84999,3,8,2024-09-27 16:00:03,1
85000,4,30,2024-08-14 07:41:33,1
85001,3,15,2024-10-09 12:56:20,1
85002,9,24,2023-03-12 12:08:11,3
85003,7,25,2024-04-25 02:33:21,3
85004,10,43,2024-12-21 21:57:59,2
85005,3,32,2023-08-26 20:37:15,1
85006,10,41,2024-06-18 01:46:29,1
85007,1,22,2024-08-22 01:57:55,3
85008,4,41,2024-02-28 23:01:36,3
85009,10,18,2024-07-21 17:54:52,1
85010,9,40,2023-05-06 08:12:29,2
85011,1,15,2023-02-21 07:44:41,2
85012,8,44,2024-04-12 12:49:58,3
85013,7,24,2024-10-04 04:47:43,2
85014,2,46,2024-01-16 02:00:40,1
85015,4,49,2024-08-12 22:18:36,1
85016,2,24,2024-07-24 03:10:44,3
85017,1,9,2023-11-01 10:13:06,1
85018,9,4,2023-04-18 22:37:24,1
85019,3,9,2024-08-09 16:05:48,3
85020,10,45,2024-06-11 09:03:55,3
85021,3,21,2023-05-23 02:23:57,2
85022,5,26,2024-10-29 20:10:45,1
85023,5,23,2024-09-20 05:25:34,1
85024,4,35,2023-11-16 17:31:08,2
85025,3,11,2023-11-12 14:51:26,2
85026,4,24,2024-02-24 07:04:10,2
85027,7,34,2023-07-18 13:14:03,2
85028,10,34,2023-08-09 17:15:03,2
85029,2,34,2023-07-04 13:54:45,2
85030,10,28,2023-10-22 18:04:47,1
85031,7,9,2024-04-07 10:38:35,3
85032,6,12,2023-01-12 07:42:57,3
85033,1,8,2023-05-05 19:59:15,2
85034,4,3,2023-01-29 15:07:00,3
85035,1,44,2023-09-15 01:16:43,1
85036,9,12,2023-04-21 07:40:49,3
85037,1,37,2024-01-08 12:21:34,1
85038,4,13,2023-04-21 12:15:03,2
85039,4,32,2024-07-02 08:23:30,2
85040,8,7,2023-04-30 09:22:04,1
85041,6,42,2023-11-30 19:47:15,3
85042,7,7,2024-07-03 12:56:09,2
85043,6,44,2024-09-27 19:48:21,2
85044,2,15,2023-11-05 09:22:26,2
85045,4,44,2023-01-25 12:12:51,2
85046,3,29,2024-05-24 04:49:01,2
85047,8,26,2023-08-07 02:10:17,3
85048,9,38,2024-07-10 05:15:05,1
85049,4,4,2023-11-18 20:37:08,2
85050,10,40,2024-09-20 22:23:44,1
85051,4,37,2023-06-07 21:52:16,1
85052,10,16,2023-03-30 16:04:51,3
85053,10,27,2023-06-29 08:20:15,3
85054,3,28,2023-01-09 10:00:46,3
85055,1,1,2024-10-20 06:02:46,2
85056,1,47,2023-04-27 05:29:11,1
85057,8,14,2023-05-05 13:33:45,1
85058,4,26,2024-12-13 00:50:44,1
85059,4,20,2024-05-12 19:21:29,2
85060,10,31,2023-11-02 17:51:41,2
85061,6,12,2023-04-24 01:58:28,2
85062,8,40,2023-12-27 00:54:42,3
85063,7,49,2023-08-11 18:42:28,3
85064,6,48,2024-09-05 17:24:41,2
85065,6,26,2023-02-06 00:44:56,2
85066,3,47,2024-04-22 09:29:36,2
85067,7,25,2024-05-01 02:50:43,3
85068,6,26,2023-06-21 19:40:03,1
85069,6,24,2024-02-21 06:29:53,3
85070,8,32,2024-05-20 13:29:39,3
85071,7,12,2023-10-12 21:21:12,1
85072,2,47,2024-06-30 03:20:35,1
85073,7,21,2023-09-02 18:47:22,1
85074,3,37,2023-08-12 18:35:07,2
85075,4,33,2024-07-17 06:51:04,1
85076,5,27,2024-01-16 02:30:23,2
85077,1,19,2024-05-19 11:20:30,3
85078,6,42,2023-07-09 10:33:22,3
85079,6,20,2023-01-20 14:32:38,3
85080,7,14,2024-09-07 23:44:51,1
85081,10,38,2023-06-06 09:18:07,2
85082,2,5,2023-05-28 18:03:31,2
85083,9,34,2024-06-15 00:03:13,2
85084,1,35,2024-01-02 20:02:25,1
85085,3,21,2023-02-04 19:58:17,2
85086,10,22,2023-03-25 09:48:41,2
85087,4,36,2024-11-21 04:18:02,2
85088,3,35,2023-12-04 10:25:42,1
85089,8,3,2024-07-02 19:21:48,1
85090,1,10,2024-09-10 02:28:42,2
85091,3,34,2023-05-04 12:43:10,2
85092,5,23,2023-10-21 11:11:58,1
85093,9,32,2023-01-20 21:58:33,1
85094,2,5,2023-11-08 17:18:42,1
85095,5,36,2023-06-10 09:24:57,1
85096,4,2,2024-11-08 14:51:59,2
85097,5,1,2023-12-24 22:43:42,3
85098,8,12,2024-07-30 02:51:41,3
85099,3,28,2023-01-27 07:39:14,3
85100,1,24,2023-01-12 10:21:26,3
85101,10,24,2023-05-20 15:42:29,3
85102,5,42,2024-05-22 04:52:35,2
85103,7,47,2023-11-13 18:20:18,3
85104,9,41,2024-07-06 14:09:11,1
85105,3,44,2023-01-19 06:39:36,3
85106,8,4,2024-06-25 08:30:43,2
85107,3,33,2023-05-01 07:48:16,3
85108,2,33,2024-05-04 16:43:24,2
85109,9,35,2023-05-09 06:35:33,2
85110,10,41,2023-10-19 02:51:31,1
85111,3,17,2024-08-01 11:07:25,2
85112,3,26,2024-07-24 12:01:24,1
85113,4,30,2023-12-17 00:39:49,1
85114,1,36,2023-03-25 11:48:14,1
85115,8,2,2023-03-05 20:04:20,2
85116,4,47,2024-05-06 16:10:23,1
85117,10,27,2023-05-19 12:34:07,2
85118,9,50,2024-06-11 03:53:23,2
85119,2,18,2024-10-14 02:30:00,2
85120,6,15,2024-05-01 23:20:31,3
85121,2,22,2024-05-18 20:40:32,1
85122,6,6,2023-12-01 05:53:59,1
85123,1,2,2024-07-09 05:12:23,2
85124,2,21,2024-10-31 12:30:51,1
85125,8,27,2023-07-22 01:15:08,1
85126,6,1,2023-08-22 09:14:48,2
85127,1,3,2023-03-08 19:24:49,3
85128,3,18,2024-03-28 11:13:49,1
85129,3,38,2023-03-07 09:40:13,1
85130,2,21,2024-04-26 18:28:00,1
85131,10,33,2024-11-13 21:30:04,2
85132,5,5,2023-06-25 12:53:33,2
85133,10,20,2024-06-16 16:44:21,2
85134,8,28,2024-04-13 03:31:55,2
85135,8,37,2023-07-10 16:46:40,2
85136,9,50,2023-09-11 02:14:49,1
85137,1,22,2023-09-08 22:08:16,2
85138,6,46,2023-04-15 23:32:56,2
85139,4,18,2024-12-18 16:39:26,1
85140,1,5,2023-12-14 17:51:34,2
85141,10,50,2024-08-08 08:08:10,3
85142,1,20,2024-01-13 22:15:30,1
85143,9,32,2023-10-26 15:07:00,1
85144,9,48,2024-05-26 17:58:44,2
85145,9,37,2024-05-10 20:22:29,1
85146,2,2,2024-12-08 13:15:20,1
85147,1,3,2023-12-14 05:38:29,1
85148,5,25,2023-07-25 09:09:49,3
85149,1,33,2024-03-11 05:27:52,3
85150,10,19,2023-06-30 04:06:14,2
85151,5,12,2023-02-02 23:53:49,3
85152,7,29,2024-09-17 22:35:29,3
85153,8,8,2023-03-13 17:03:56,3
85154,3,15,2023-11-08 08:41:02,2
85155,1,30,2024-11-30 05:07:48,2
85156,3,21,2024-02-07 13:42:49,3
85157,10,22,2023-03-25 15:17:30,1
85158,1,39,2023-06-29 07:30:12,3
85159,8,41,2023-08-30 15:53:05,1
85160,7,20,2024-06-20 13:28:09,1
85161,8,19,2023-05-28 12:48:35,3
85162,7,41,2024-06-01 06:45:38,2
85163,3,49,2023-11-09 14:52:07,1
85164,9,4,2023-03-20 19:36:51,3
85165,8,4,2023-11-18 02:02:31,2
85166,9,6,2024-02-27 03:22:28,1
85167,8,28,2023-11-24 21:52:00,2
85168,3,48,2024-07-12 21:09:53,3
85169,9,41,2024-04-05 22:45:37,2
85170,8,5,2024-03-16 06:54:49,2
85171,10,14,2024-04-22 01:44:09,3
85172,5,37,2024-06-05 14:00:57,2
85173,3,11,2023-05-02 11:11:48,2
85174,8,43,2024-10-25 14:22:36,3
85175,10,49,2023-06-10 01:07:52,3
85176,6,7,2024-07-25 03:24:11,2
85177,10,1,2024-03-07 22:23:04,3
85178,2,11,2024-02-22 14:06:47,2
85179,5,33,2024-03-14 00:45:28,2
85180,6,46,2023-03-04 15:45:19,1
85181,9,24,2023-11-22 18:40:32,3
85182,5,23,2024-02-20 15:06:59,3
85183,10,49,2023-09-17 18:33:28,1
85184,9,50,2023-04-16 09:49:11,3
85185,9,22,2024-10-08 03:42:05,3
85186,3,16,2023-05-26 03:55:37,2
85187,10,26,2024-01-14 11:09:41,2
85188,10,50,2024-05-11 03:46:42,2
85189,5,8,2023-11-23 00:19:48,2
85190,10,39,2024-02-29 05:24:09,1
85191,3,49,2024-02-24 18:37:51,2
85192,9,37,2023-09-17 20:41:45,3
85193,9,13,2023-03-23 02:50:12,2
85194,5,11,2023-01-11 19:39:13,1
85195,2,22,2024-06-27 07:04:32,2
85196,6,38,2023-07-10 17:52:34,3
85197,4,10,2024-06-20 02:43:05,1
85198,1,1,2023-02-13 04:55:51,2
85199,10,3,2023-11-06 20:23:30,2
85200,9,22,2024-07-26 02:15:59,2
85201,8,14,2023-03-18 21:56:22,3
85202,4,22,2023-01-30 23:39:06,1
85203,8,2,2023-11-08 02:49:20,2
85204,7,38,2024-10-31 22:05:54,1
85205,5,36,2023-10-08 12:49:54,1
85206,10,39,2023-10-30 14:58:29,2
85207,9,34,2023-03-31 05:09:39,3
85208,4,46,2024-09-01 23:26:47,1
85209,6,12,2023-08-10 22:58:29,1
85210,10,42,2023-08-01 02:16:36,2
85211,2,46,2024-08-31 19:46:59,2
85212,2,3,2023-05-21 19:30:58,1
85213,3,42,2024-07-31 06:57:25,2
85214,2,40,2024-03-08 07:34:34,3
85215,10,31,2023-11-08 23:50:23,3
85216,7,32,2024-11-10 23:19:04,1
85217,9,15,2024-10-19 08:54:25,1
85218,3,17,2023-11-13 09:11:32,1
85219,10,37,2023-04-12 06:27:44,3
85220,1,32,2023-02-12 01:37:28,1
85221,2,39,2023-10-22 23:44:29,1
85222,8,14,2024-03-13 12:50:34,1
85223,8,18,2023-03-22 04:02:09,3
85224,10,20,2024-10-05 23:05:27,3
85225,1,47,2024-04-09 23:19:33,2
85226,10,23,2023-10-23 14:27:57,1
85227,9,45,2024-02-04 23:03:18,3
85228,5,25,2023-12-05 04:09:03,3
85229,2,23,2023-08-28 12:02:19,3
85230,4,16,2024-05-31 06:31:45,2
85231,2,38,2023-10-10 23:31:25,2
85232,8,45,2023-06-15 11:51:43,2
85233,3,48,2023-11-14 06:25:18,2
85234,7,3,2023-01-07 22:42:13,3
85235,4,16,2024-05-28 22:51:48,3
85236,7,18,2024-01-17 16:37:14,1
85237,1,45,2023-09-07 20:41:16,1
85238,10,8,2023-12-18 22:43:50,3
85239,1,25,2024-05-18 17:41:58,2
85240,2,24,2024-06-08 00:08:50,1
85241,5,45,2024-03-30 12:02:38,2
85242,6,31,2023-06-30 19:27:22,3
85243,7,34,2024-06-22 04:02:50,3
85244,7,37,2024-06-23 11:24:39,1
85245,4,25,2023-04-16 22:09:26,1
85246,9,23,2023-03-12 05:05:53,3
85247,5,17,2024-06-13 17:40:46,1
85248,9,35,2023-06-27 05:22:15,2
85249,3,36,2023-01-10 11:41:38,1
85250,2,44,2024-02-22 13:21:30,3
85251,8,9,2023-12-19 12:15:38,2
85252,9,41,2023-11-23 07:59:51,1
85253,7,18,2024-08-22 04:35:37,2
85254,2,5,2024-03-02 20:22:04,3
85255,2,33,2023-01-06 23:02:32,3
85256,3,42,2024-09-21 20:39:52,1
85257,2,18,2023-02-09 02:17:23,1
85258,3,7,2023-12-01 15:45:39,1
85259,4,11,2024-06-09 09:16:40,3
85260,10,42,2023-08-14 19:22:54,2
85261,2,44,2024-03-01 04:47:50,2
85262,9,40,2024-10-20 08:01:25,3
85263,5,39,2024-05-09 02:38:53,2
85264,9,3,2023-11-26 15:20:08,3
85265,9,30,2024-12-17 03:15:09,2
85266,8,42,2024-09-23 05:40:00,3
85267,1,19,2023-01-23 14:16:18,3
85268,7,2,2023-08-26 17:50:06,3
85269,8,13,2023-05-26 05:42:26,1
85270,8,44,2023-10-02 05:43:33,1
85271,8,27,2023-03-03 10:09:21,2
85272,8,35,2023-02-21 14:12:47,2
85273,6,23,2023-06-09 04:45:30,2
85274,1,24,2023-05-05 02:35:11,1
85275,4,43,2023-11-08 17:58:00,3
85276,10,28,2024-10-19 03:30:59,1
85277,10,12,2023-06-20 20:00:59,2
85278,3,12,2024-12-08 06:10:32,2
85279,6,50,2023-09-05 04:26:49,1
85280,10,48,2023-09-18 14:32:50,3
85281,10,28,2023-11-03 01:50:08,2
85282,3,37,2024-08-26 16:10:45,1
85283,5,11,2024-11-07 13:29:10,2
85284,9,29,2023-03-24 11:15:24,3
85285,5,20,2024-03-05 05:13:42,2
85286,9,28,2024-10-15 06:16:25,1
85287,7,20,2024-10-23 02:27:25,3
85288,9,40,2023-12-27 00:57:38,1
85289,2,6,2023-10-22 07:22:06,1
85290,5,14,2023-03-13 02:45:33,1
85291,6,7,2023-11-30 14:36:26,3
85292,4,1,2024-06-13 08:15:38,2
85293,2,27,2023-08-05 14:47:55,3
85294,7,27,2024-06-16 06:26:22,1
85295,6,12,2024-04-25 10:40:24,2
85296,4,31,2023-02-17 20:21:38,2
85297,2,5,2023-08-05 13:28:47,2
85298,5,8,2024-01-30 05:03:39,2
85299,8,38,2023-05-30 17:34:47,2
85300,8,31,2023-12-30 13:08:14,3
85301,8,9,2023-11-18 12:22:51,2
85302,10,42,2023-12-31 18:24:17,2
85303,5,24,2024-07-14 05:04:27,3
85304,7,1,2023-05-23 12:36:03,2
85305,1,28,2023-01-29 15:14:32,3
85306,1,45,2024-10-16 03:07:42,1
85307,9,1,2024-06-12 05:17:25,2
85308,6,20,2024-11-10 23:43:32,2
85309,2,2,2023-09-25 17:13:55,3
85310,5,13,2024-11-16 10:38:21,2
